"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.479412015E1,1.093275070E0,1.184726715E0,1.265161514E0,2.049258750E0
2.479661523E1,9.949964285E-1,1.121102333E0,1.099100590E0,1.858738938E0
2.479911030E1,8.874170780E-1,1.058714390E0,9.467973709E-1,1.674756845E0
2.480160515E1,7.227126956E-1,9.927511215E-1,8.681082726E-1,1.503821932E0
2.480410023E1,5.371106267E-1,9.661073685E-1,7.849030495E-1,1.355700583E0
2.480659531E1,3.354428411E-1,9.283485413E-1,7.557716370E-1,1.243198971E0
2.480909038E1,1.224313378E-1,9.424767494E-1,7.444949150E-1,1.207279808E0
2.481158539E1,-1.073892713E-1,9.631710052E-1,7.675743103E-1,1.236285227E0
2.481408046E1,-3.253486753E-1,1.028930187E0,7.613682747E-1,1.320693280E0
2.481657551E1,-5.422940254E-1,1.035258293E0,7.476620674E-1,1.387386432E0
2.481907058E1,-7.206131220E-1,1.072871208E0,7.412962914E-1,1.489918150E0
2.482156543E1,-8.851672411E-1,1.075842857E0,7.120900154E-1,1.564618512E0
2.482406051E1,-1.038852215E0,1.043100357E0,6.487741470E-1,1.608782202E0
2.482655558E1,-1.140657902E0,1.013027191E0,5.807747841E-1,1.632367572E0
2.482905061E1,-1.210307360E0,9.750437737E-1,5.309572220E-1,1.642397588E0
2.483154561E1,-1.250714540E0,9.385824203E-1,4.169902802E-1,1.618364828E0
2.483404068E1,-1.280411959E0,9.099192619E-1,3.392066956E-1,1.607006232E0
2.483653576E1,-1.246756434E0,8.679614067E-1,3.106913567E-1,1.550576580E0
2.483903084E1,-1.189714193E0,8.326148987E-1,3.217201233E-1,1.487336972E0
2.484152570E1,-1.117072105E0,7.923703194E-1,3.537888527E-1,1.414520189E0
2.484402078E1,-1.021043062E0,7.464418411E-1,3.856706619E-1,1.322288250E0
2.484651585E1,-9.586212039E-1,6.924057007E-1,4.090776443E-1,1.251289250E0
2.484901093E1,-8.875933290E-1,6.324477196E-1,3.237786293E-1,1.136945309E0
2.485150593E1,-7.885463238E-1,5.916457176E-1,3.483281136E-1,1.045553650E0
2.485400102E1,-6.568176746E-1,5.550446510E-1,5.372858047E-1,1.013982277E0
2.485649610E1,-5.576255322E-1,5.134367943E-1,6.126251221E-1,9.746143422E-1
2.485899117E1,-4.841980338E-1,4.744191170E-1,6.032185555E-1,9.074105246E-1
2.486148625E1,-3.910976350E-1,4.384093285E-1,6.441597939E-1,8.718382530E-1
2.486398111E1,-3.662810624E-1,3.836941719E-1,5.865230560E-1,7.908175070E-1
2.486647618E1,-3.379220366E-1,3.584494591E-1,5.703854561E-1,7.536689499E-1
2.486897126E1,-3.570317626E-1,3.398675919E-1,5.666341782E-1,7.510365846E-1
2.487146634E1,-3.570931256E-1,3.082642555E-1,5.293231010E-1,7.090312383E-1
2.487396134E1,-3.756929636E-1,3.134655952E-1,4.278903008E-1,6.499969167E-1
2.487645642E1,-3.820801377E-1,3.038363457E-1,3.450284004E-1,5.977845379E-1
2.487895150E1,-4.373652339E-1,2.812328339E-1,2.590398788E-1,5.809319353E-1
2.488144658E1,-5.333296657E-1,2.668981552E-1,2.074365616E-1,6.314309817E-1
2.488394166E1,-6.572582126E-1,2.754540443E-1,1.288394928E-1,7.241981106E-1
2.488643650E1,-7.706167698E-1,2.639203072E-1,3.970718384E-2,8.155248585E-1
2.488893161E1,-8.985260725E-1,2.346687317E-1,-4.486656189E-2,9.297480976E-1
2.489142668E1,-9.739694595E-1,1.988654137E-1,-1.312851906E-1,1.002696246E0
2.489392176E1,-1.062326550E0,1.901006699E-1,-2.217931747E-1,1.101756859E0
2.489641676E1,-1.099999547E0,1.646542549E-1,-2.952780724E-1,1.150781981E0
2.489891184E1,-1.175718069E0,1.625323296E-1,-3.450083733E-1,1.236026098E0
2.490140692E1,-1.221884012E0,1.150135994E-1,-3.807139397E-1,1.284979288E0
2.490390200E1,-1.309147239E0,1.096215248E-1,-4.337582588E-1,1.383484586E0
2.490639684E1,-1.353558302E0,9.441518784E-2,-4.805469513E-1,1.439430331E0
2.490889192E1,-1.446412086E0,7.918214798E-2,-5.246262550E-1,1.540652603E0
2.491138698E1,-1.492210627E0,7.761812210E-2,-5.664296150E-1,1.597986119E0
2.491388206E1,-1.572163224E0,6.734085083E-2,-6.003651619E-1,1.684241765E0
2.491637706E1,-1.615457296E0,6.245183945E-2,-6.593704224E-1,1.745958723E0
2.491887214E1,-1.670022011E0,5.520057678E-2,-6.972489357E-1,1.810573583E0
2.492136721E1,-1.696929336E0,7.783126831E-2,-7.543191910E-1,1.858661970E0
2.492386230E1,-1.732897997E0,6.253290176E-2,-7.898988724E-1,1.905462164E0
2.492635738E1,-1.757106781E0,9.957361221E-2,-8.340787888E-1,1.947569401E0
2.492885222E1,-1.766674519E0,9.599637985E-2,-8.264427185E-1,1.952783072E0
2.493134730E1,-1.715970516E0,9.592533112E-2,-8.170204163E-1,1.902965802E0
2.493384238E1,-1.677466512E0,7.162094116E-2,-7.514963150E-1,1.839502696E0
2.493633735E1,-1.592316508E0,5.510568619E-2,-6.960382462E-1,1.738671257E0
2.493883242E1,-1.515636206E0,4.723215103E-2,-6.046886444E-1,1.632492677E0
2.494132750E1,-1.436625838E0,1.870965958E-2,-5.629053116E-1,1.543083355E0
2.494382258E1,-1.369113684E0,7.369518280E-3,-4.702105522E-1,1.447627214E0
2.494631765E1,-1.260525465E0,-3.724098206E-4,-4.027800560E-1,1.323312646E0
2.494881247E1,-1.175328016E0,4.784107208E-3,-3.152308464E-1,1.216876871E0
2.495130755E1,-1.076688528E0,-1.748561859E-3,-2.658066750E-1,1.109015073E0
2.495380262E1,-9.989972711E-1,-2.877807617E-2,-1.591181755E-1,1.011999169E0
2.495629763E1,-9.333193302E-1,-5.745935440E-2,-8.510828018E-2,9.389515264E-1
2.495879278E1,-8.627894521E-1,-9.739589691E-2,4.889488220E-3,8.682830797E-1
2.496128776E1,-7.591825724E-1,-1.311478615E-1,5.331039429E-2,7.722693428E-1
2.496378284E1,-7.140038013E-1,-1.382532120E-1,8.974695206E-2,7.327822967E-1
2.496627791E1,-6.624813080E-1,-1.525230408E-1,1.499891281E-1,6.961619782E-1
2.496877299E1,-6.502125263E-1,-1.705441475E-1,2.193360329E-1,7.070855188E-1
2.497126784E1,-6.602027416E-1,-1.598248482E-1,3.365345001E-1,7.580680127E-1
2.497376292E1,-6.761258245E-1,-1.689181328E-1,4.389719963E-1,8.236357688E-1
2.497625793E1,-7.085676789E-1,-1.566233635E-1,5.116753578E-1,8.879249436E-1
2.497875308E1,-7.303679585E-1,-1.561946869E-1,5.691547394E-1,9.390267581E-1
2.498124808E1,-7.675530910E-1,-1.723313332E-1,5.646891594E-1,9.683541102E-1
2.498374316E1,-7.720383406E-1,-2.095656395E-1,5.758194923E-1,9.856617292E-1
2.498623823E1,-8.136445880E-1,-2.372536659E-1,5.589976311E-1,1.015275908E0
2.498873331E1,-8.066257238E-1,-2.612285614E-1,5.429329872E-1,1.006807652E0
2.499122839E1,-8.335949183E-1,-2.596359253E-1,5.069551468E-1,1.009601318E0
2.499372323E1,-8.567345142E-1,-2.709832191E-1,4.508109093E-1,1.005314085E0
2.499621829E1,-8.613150716E-1,-2.777719498E-1,4.446406364E-1,1.008328421E0
2.499871337E1,-8.721943498E-1,-2.622594833E-1,3.800463676E-1,9.868831045E-1
2.500120845E1,-8.670998216E-1,-2.704591751E-1,3.099846840E-1,9.597399493E-1
2.500370345E1,-8.409305811E-1,-2.772741318E-1,2.122955322E-1,9.105572905E-1
2.500619853E1,-8.322321773E-1,-2.625584602E-1,1.567878723E-1,8.866395992E-1
2.500869364E1,-8.283713460E-1,-2.549300194E-1,1.151156425E-1,8.743226023E-1
2.501118848E1,-8.448337317E-1,-2.708163261E-1,6.856536865E-2,8.898239862E-1
2.501368356E1,-8.753770590E-1,-2.876944542E-1,2.193450928E-4,9.214407971E-1
2.501617864E1,-9.113861322E-1,-2.833843231E-1,-7.875108719E-2,9.576706586E-1
2.501867371E1,-9.765865207E-1,-2.495388985E-1,-1.490378380E-1,1.018922554E0
2.502116883E1,-1.023072004E0,-2.629804611E-1,-2.530584335E-1,1.086219876E0
2.502366383E1,-1.106659293E0,-2.650275230E-1,-3.516221046E-1,1.191038406E0
2.502615890E1,-1.190876245E0,-2.507104874E-1,-4.141750336E-1,1.285528272E0
2.502865398E1,-1.240787029E0,-2.633819580E-1,-4.353342056E-1,1.341058678E0
2.503114883E1,-1.292871475E0,-2.657775879E-1,-4.895181656E-1,1.407757938E0
2.503364390E1,-1.372230887E0,-2.500858307E-1,-4.955778122E-1,1.480256025E0
2.503613898E1,-1.409101367E0,-2.587699890E-1,-4.723954201E-1,1.508537703E0
2.503863406E1,-1.452247620E0,-2.709031105E-1,-4.594559669E-1,1.547097744E0
2.504112906E1,-1.468889594E0,-2.649669647E-1,-4.004163742E-1,1.545372902E0
2.504362414E1,-1.497730017E0,-2.528128624E-1,-3.733606339E-1,1.564131615E0
2.504611929E1,-1.470409989E0,-2.425870895E-1,-3.320684433E-1,1.526834465E0
2.504861429E1,-1.475631833E0,-2.391018867E-1,-3.002538681E-1,1.524733224E0
2.505110937E1,-1.440170765E0,-2.396154404E-1,-2.496414185E-1,1.481157733E0
2.505360421E1,-1.409140825E0,-2.195863724E-1,-2.128329277E-1,1.441941017E0
2.505609930E1,-1.347221136E0,-2.103309631E-1,-1.965885162E-1,1.377639629E0
2.505859438E1,-1.289320230E0,-2.119817734E-1,-2.024269104E-1,1.322217676E0
2.506108938E1,-1.252699852E0,-1.921563148E-1,-1.944813728E-1,1.282187183E0
2.506358446E1,-1.234290957E0,-1.774544716E-1,-2.264003754E-1,1.267367897E0
2.506607954E1,-1.160843849E0,-1.553544998E-1,-2.009320259E-1,1.188304314E0
2.506857459E1,-1.099951267E0,-1.445393562E-1,-1.688098907E-1,1.122176989E0
2.507106967E1,-9.842441082E-1,-1.128330231E-1,-1.203584671E-1,9.979749076E-1
2.507356452E1,-8.904843330E-1,-8.774995804E-2,-5.766439438E-2,8.966535479E-1
2.507605959E1,-7.939457893E-1,-5.410766602E-2,-8.607387543E-3,7.958339293E-1
2.507855467E1,-7.014206648E-1,1.334953308E-2,3.786754608E-2,7.025689362E-1
2.508104973E1,-5.636099577E-1,2.552938461E-2,9.193754196E-2,5.716296402E-1
2.508354481E1,-4.718744755E-1,7.601547241E-2,1.141757965E-1,4.914061306E-1
2.508603981E1,-3.389769793E-1,1.159672737E-1,1.045055389E-1,3.731959388E-1
2.508853489E1,-2.219769955E-1,1.639671326E-1,1.145553589E-1,2.988008322E-1
2.509102996E1,-1.053999662E-1,1.934046745E-1,1.412258148E-1,2.616471895E-1
2.509352505E1,-2.846062183E-2,2.309532166E-1,1.465363503E-1,2.749950857E-1
2.509601990E1,4.693567753E-2,2.881698608E-1,1.462917328E-1,3.265671410E-1
2.509851498E1,1.080996990E-1,3.282532692E-1,1.299796104E-1,3.692295394E-1
2.510101005E1,1.621860266E-1,3.863010406E-1,1.311144829E-1,4.390031991E-1
2.510350516E1,1.868118048E-1,4.532251358E-1,1.386427879E-1,5.094443019E-1
2.510600016E1,2.142981887E-1,4.858684540E-1,1.414928436E-1,5.495562692E-1
2.510849523E1,1.959710121E-1,5.004734993E-1,9.967899323E-2,5.466390608E-1
2.511099031E1,1.860382557E-1,5.162739754E-1,9.845018387E-2,5.575316035E-1
2.511348539E1,1.250426769E-1,5.354905128E-1,2.790880203E-2,5.506039063E-1
2.511598022E1,1.282604933E-1,5.399684906E-1,-3.198957443E-2,5.559137144E-1
2.511847529E1,8.441007137E-2,5.612912178E-1,-1.297278404E-1,5.822389577E-1
2.512097037E1,6.615078449E-2,5.763874054E-1,-1.882820129E-1,6.099577721E-1
2.512346544E1,1.313554049E-1,5.459403992E-1,-1.991295815E-1,5.957833096E-1
2.512596045E1,8.035540581E-2,5.579404831E-1,-3.021793365E-1,6.395833998E-1
2.512845554E1,1.840531826E-2,5.780405998E-1,-3.971295357E-1,7.015565258E-1
2.513095062E1,-2.659463882E-2,5.990405083E-1,-4.641795158E-1,7.583003549E-1
2.513344569E1,-8.164465427E-2,6.159906387E-1,-5.271792412E-1,8.148792971E-1
2.513594054E1,-1.015946865E-1,6.179404259E-1,-5.631794930E-1,8.422250243E-1
2.513843562E1,-1.255946159E-1,6.140403748E-1,-6.152296066E-1,8.782522748E-1
2.514093070E1,-1.258838177E-1,5.815005302E-1,-6.617498398E-1,8.898890114E-1
2.514342578E1,-1.262782812E-1,5.572242737E-1,-6.837854385E-1,8.910710530E-1
2.514592078E1,-1.094136238E-1,5.459909439E-1,-6.766014099E-1,8.762801606E-1
2.514841593E1,-8.314383030E-2,5.425643921E-1,-6.376342773E-1,8.413480182E-1
2.515091095E1,-5.618464947E-2,5.317254066E-1,-5.869727135E-1,7.939934441E-1
2.515340603E1,-5.930685997E-2,5.522570610E-1,-5.646858215E-1,7.920702255E-1
2.515590087E1,-6.958568096E-2,5.771389008E-1,-5.473027229E-1,7.984182790E-1
2.515839595E1,-1.045827866E-1,5.712442398E-1,-5.104184151E-1,7.731652470E-1
2.516089103E1,-1.324253082E-1,5.607476234E-1,-4.778547287E-1,7.485449226E-1
2.516338607E1,-1.262444258E-1,5.280675888E-1,-4.351058006E-1,6.957802032E-1
2.516588115E1,-7.977330685E-2,5.034041405E-1,-3.746771812E-1,6.325839859E-1
2.516837622E1,-2.609372139E-3,4.842300415E-1,-2.860836983E-1,5.624317064E-1
2.517087123E1,6.758832932E-2,4.434027672E-1,-1.906361580E-1,4.873564824E-1
2.517336630E1,1.570014954E-1,3.957624435E-1,-1.049437523E-1,4.385094895E-1
2.517586113E1,2.410007715E-1,3.581752777E-1,-9.479522705E-4,4.317080032E-1
2.517835644E1,3.448084593E-1,3.449573517E-1,8.590507507E-2,4.952455250E-1
2.518085128E1,4.330182076E-1,3.372855186E-1,2.438678741E-1,6.006145429E-1
2.518334636E1,5.500180125E-1,3.111510277E-1,3.914494514E-1,7.433488072E-1
2.518584145E1,6.818847656E-1,3.212046623E-1,5.099678040E-1,9.100584760E-1
2.518833653E1,8.023700714E-1,2.615942955E-1,6.648316383E-1,1.074351160E0
2.519083153E1,9.126500487E-1,2.386183739E-1,7.942614555E-1,1.233174805E0
2.519332661E1,9.898796082E-1,2.053527832E-1,9.056587219E-1,1.357294782E0
2.519582169E1,1.096972704E0,1.615166664E-1,9.388551712E-1,1.452888770E0
2.519831673E1,1.173646212E0,1.295304298E-1,1.005970478E0,1.551193142E0
2.520081158E1,1.228697062E0,7.232761383E-2,1.042578697E0,1.613040016E0
2.520330666E1,1.269059420E0,5.257225037E-2,1.079412937E0,1.666855705E0
2.520580173E1,1.308662653E0,4.307889938E-2,1.122367382E0,1.724575969E0
2.520829681E1,1.306125045E0,5.934810638E-2,1.161313534E0,1.748752113E0
2.521079178E1,1.295951962E0,8.778476715E-2,1.182776928E0,1.756746685E0
2.521328685E1,1.293749809E0,8.706378937E-2,1.194800854E0,1.763212339E0
2.521578193E1,1.262904763E0,1.018562317E-1,1.179414749E0,1.730988817E0
2.521827701E1,1.203725100E0,8.914566040E-2,1.165360928E0,1.677786386E0
2.522077186E1,1.150110245E0,4.819345474E-2,1.137347698E0,1.618220001E0
2.522326691E1,1.090373397E0,1.348686218E-2,1.053374767E0,1.516144597E0
2.522576198E1,9.969611168E-1,-2.172946930E-3,9.269814491E-1,1.361334197E0
2.522825706E1,8.635763526E-1,-8.101463318E-4,7.787842751E-1,1.162871326E0
2.523075206E1,7.885870934E-1,-3.193378448E-3,6.524586678E-1,1.023514589E0
2.523324714E1,6.879186034E-1,-5.067825317E-3,5.044069290E-1,8.530439835E-1
2.523574219E1,5.953824520E-1,-2.580976486E-2,3.563599586E-1,6.943621737E-1
2.523823727E1,4.990117550E-1,-1.531934738E-2,2.035226822E-1,5.391371775E-1
2.524073212E1,4.468472004E-1,-2.047872543E-2,9.624385834E-2,4.575529248E-1
2.524322719E1,4.048067331E-1,-2.540063858E-2,-2.310752869E-2,4.062605586E-1
2.524572227E1,3.404535055E-1,2.630710602E-3,-1.637735367E-1,3.778058779E-1
2.524821733E1,2.979229689E-1,-3.415584564E-3,-2.970294952E-1,4.207092614E-1
2.525071241E1,3.020391464E-1,-3.331661224E-3,-4.122281075E-1,5.110486851E-1
2.525320741E1,2.868536711E-1,3.610801697E-2,-5.280127525E-1,6.019852858E-1
2.525570249E1,2.863575220E-1,4.174137115E-2,-6.031370163E-1,6.689672884E-1
2.525819734E1,2.997305393E-1,2.769374847E-2,-6.847867966E-1,7.480229252E-1
2.526069240E1,3.040567636E-1,6.596946716E-2,-8.342695236E-1,8.903977337E-1
2.526318748E1,3.412197828E-1,9.109544754E-2,-9.595060349E-1,1.022438825E0
2.526568256E1,3.739794493E-1,7.660102844E-2,-1.022191048E0,1.091147508E0
2.526817763E1,3.802820444E-1,1.036219597E-1,-1.137449265E0,1.203803461E0
2.527067271E1,4.161000252E-1,8.153247833E-2,-1.212703228E0,1.284692919E0
2.527316772E1,4.613981247E-1,5.574750900E-2,-1.319092751E0,1.398571306E0
2.527566280E1,5.046230555E-1,2.171230316E-2,-1.354518414E0,1.445626503E0
2.527815765E1,5.567283630E-1,8.039474487E-3,-1.410030842E0,1.515980896E0
2.528065295E1,6.123193502E-1,-1.371145248E-2,-1.405029297E0,1.532719908E0
2.528314779E1,6.383156776E-1,1.352977753E-2,-1.436532021E0,1.572022330E0
2.528564287E1,6.664856076E-1,-8.675575256E-3,-1.437254429E0,1.584291206E0
2.528813794E1,6.795307398E-1,-5.257606506E-3,-1.459784985E0,1.610205537E0
2.529063302E1,6.873033643E-1,-2.370691299E-2,-1.445592880E0,1.600839376E0
2.529312802E1,7.152911425E-1,-2.042293549E-2,-1.468143940E0,1.633249872E0
2.529562308E1,7.094806433E-1,-6.486797333E-2,-1.432186604E0,1.599602796E0
2.529811816E1,7.113900185E-1,-7.646703720E-2,-1.426793098E0,1.596139565E0
2.530061323E1,6.523544788E-1,-7.895803452E-2,-1.547768593E0,1.681483974E0
2.530310808E1,6.274672747E-1,8.200263977E-2,-1.701959133E0,1.815793079E0
2.530560316E1,6.507554054E-1,5.183634758E-1,-1.537376881E0,1.748059199E0
2.530809824E1,7.725762129E-1,4.399647713E-1,-1.510315418E0,1.752568306E0
2.531059332E1,1.008670092E0,2.099003792E-1,-1.755918980E0,2.035859766E0
2.531308832E1,1.301779509E0,-4.081535339E-2,-1.807648659E0,2.227978783E0
2.531558340E1,1.451437473E0,-1.346740723E-1,-1.716506481E0,2.251933024E0
2.531807847E1,1.497187853E0,-8.835601807E-2,-1.656327248E0,2.234457027E0
2.532057355E1,1.473857760E0,2.346754074E-2,-1.601814747E0,2.176836674E0
2.532306840E1,1.467904687E0,8.914327621E-2,-1.525890350E0,2.119205524E0
2.532556347E1,1.517391443E0,1.197824478E-1,-1.383226395E0,2.056730387E0
2.532805855E1,1.609125853E0,1.053757668E-1,-1.177708149E0,1.996844147E0
2.533055363E1,1.732023597E0,6.727647781E-2,-9.517402649E-1,1.977433032E0
2.533304864E1,1.859743476E0,2.870559692E-2,-7.226510048E-1,1.995418323E0
2.533554371E1,1.984890938E0,-1.644039154E-2,-5.144867897E-1,2.050550896E0
2.533803879E1,2.112264872E0,-5.437326431E-2,-2.869000435E-1,2.132353389E0
2.534053387E1,2.178591490E0,-1.041402817E-1,-1.046161652E-1,2.183586641E0
2.534302867E1,2.222184420E0,-1.582379341E-1,5.915403366E-2,2.228596428E0
2.534552375E1,2.231466770E0,-2.207293510E-1,2.095947266E-1,2.252131289E0
2.534801882E1,2.205471516E0,-2.674570084E-1,3.826313019E-1,2.254339054E0
2.535051390E1,2.188124657E0,-3.189864159E-1,5.090532303E-1,2.269091677E0
2.535300898E1,2.120729923E0,-3.829526901E-1,5.670099258E-1,2.228373493E0
2.535550399E1,2.062403917E0,-4.323706627E-1,6.214904785E-1,2.196976268E0
2.535799906E1,2.002966166E0,-4.812040329E-1,6.689825058E-1,2.165864348E0
2.536049414E1,1.922875881E0,-5.352568626E-1,7.111001015E-1,2.118871142E0
2.536298922E1,1.863093853E0,-5.918035507E-1,7.696051598E-1,2.100867023E0
2.536548407E1,1.769256115E0,-6.377272606E-1,8.171157837E-1,2.050522242E0
2.536797916E1,1.729517102E0,-6.664047241E-1,7.878713608E-1,2.013967712E0
2.537047423E1,1.854756832E0,-8.312520981E-1,4.476146698E-1,2.081216435E0
2.537296931E1,1.764536500E0,-8.646407127E-1,4.619288445E-1,2.018556633E0
2.537546439E1,1.596236587E0,-6.325111389E-1,6.781287193E-1,1.846049875E0
2.537795939E1,1.430642843E0,-5.424084663E-1,5.440020561E-1,1.623848554E0
2.538045445E1,1.288947463E0,-6.517767906E-1,3.177514076E-1,1.478906523E0
2.538294953E1,1.122910261E0,-7.558836937E-1,2.866559029E-1,1.383639845E0
2.538544438E1,9.978326559E-1,-8.080525398E-1,3.089532852E-1,1.320632821E0
2.538793945E1,8.653570414E-1,-8.715519905E-1,2.540769577E-1,1.254193279E0
2.539043453E1,7.100890279E-1,-9.277529716E-1,1.678280830E-1,1.180304312E0
2.539292962E1,5.525072217E-1,-9.641985893E-1,1.297683716E-1,1.118831077E0
2.539542462E1,4.520133138E-1,-9.237246513E-1,1.552720070E-1,1.040044549E0
2.539791969E1,3.548699617E-1,-8.519377708E-1,1.650462151E-1,9.375344838E-1
2.540041477E1,2.890290022E-1,-7.934966087E-1,1.572790146E-1,8.590176486E-1
2.540290987E1,2.134134769E-1,-7.696886063E-1,1.122412682E-1,8.065754553E-1
2.540540494E1,1.744146347E-1,-7.676262856E-1,6.753349304E-2,7.900831296E-1
2.540789979E1,1.578139067E-1,-8.234634399E-1,1.959562302E-2,8.386782783E-1
2.541039487E1,1.535584927E-1,-8.243465424E-1,-6.379556656E-2,8.409502404E-1
2.541288994E1,1.572612524E-1,-8.443770409E-1,-1.329107285E-1,8.691196410E-1
2.541538495E1,1.772112846E-1,-8.704771996E-1,-2.238106728E-1,9.160925781E-1
2.541788003E1,2.244272232E-1,-8.755421638E-1,-2.432684898E-1,9.360134707E-1
2.542037510E1,3.417974710E-1,-8.123750687E-1,-1.744284630E-1,8.984453529E-1
2.542287018E1,3.809987307E-1,-7.777352333E-1,-1.923556328E-1,8.871486997E-1
2.542536503E1,3.937444687E-1,-7.516002655E-1,-1.977577209E-1,8.712323352E-1
2.542786011E1,4.219181538E-1,-7.529854774E-1,-2.566175461E-1,9.004746652E-1
2.543035519E1,4.775465727E-1,-7.669730186E-1,-2.653341293E-1,9.416477795E-1
2.543285027E1,5.214440823E-1,-7.885522842E-1,-3.040318489E-1,9.930528692E-1
2.543534527E1,5.535138249E-1,-7.974929810E-1,-2.794775963E-1,1.010188268E0
2.543784034E1,5.582631826E-1,-8.044724464E-1,-2.800984383E-1,1.018473776E0
2.544033542E1,5.499870777E-1,-7.630901337E-1,-3.048362732E-1,9.887959806E-1
2.544283050E1,5.726639628E-1,-7.006940842E-1,-3.414440155E-1,9.672126083E-1
2.544532534E1,5.578135848E-1,-6.963376999E-1,-3.857326508E-1,9.720246219E-1
2.544782042E1,5.525127053E-1,-6.891098022E-1,-3.950276375E-1,9.675688314E-1
2.545031550E1,5.801863074E-1,-6.511125565E-1,-4.603023529E-1,9.861247226E-1
2.545281056E1,6.238857508E-1,-6.441326141E-1,-5.325036049E-1,1.042928734E0
2.545530564E1,6.435246468E-1,-6.442947388E-1,-5.938019753E-1,1.087124863E0
2.545780064E1,6.872822642E-1,-6.396393776E-1,-7.186903954E-1,1.182375291E0
2.546029572E1,7.235917449E-1,-6.357955933E-1,-7.853074074E-1,1.242790720E0
2.546279075E1,8.251659870E-1,-6.265230179E-1,-8.728446960E-1,1.354727966E0
2.546528582E1,9.177079201E-1,-6.131339073E-1,-9.494848251E-1,1.455899189E0
2.546778067E1,1.049930096E0,-5.778026581E-1,-1.013149738E0,1.569293315E0
2.547027575E1,1.163225412E0,-5.540328026E-1,-1.079294682E0,1.680750641E0
2.547277075E1,1.271088123E0,-5.159010887E-1,-1.143852234E0,1.786117825E0
2.547526589E1,1.345951200E0,-5.015859604E-1,-1.156147003E0,1.843867945E0
2.547776097E1,1.432496905E0,-4.685492516E-1,-1.215497971E0,1.936238906E0
2.548025597E1,1.490932345E0,-4.603338242E-1,-1.235745430E0,1.990440468E0
2.548275104E1,1.579276323E0,-4.374594688E-1,-1.268020630E0,2.072042666E0
2.548524612E1,1.642603636E0,-4.255104065E-1,-1.273313046E0,2.121445715E0
2.548774099E1,1.740680099E0,-4.337506294E-1,-1.300614357E0,2.215785305E0
2.549023607E1,1.825621724E0,-4.589371681E-1,-1.294807434E0,2.284741625E0
2.549273114E1,1.889283895E0,-4.361891747E-1,-1.367965698E0,2.372969613E0
2.549522622E1,1.952131033E0,-4.640059471E-1,-1.383681297E0,2.437353282E0
2.549772122E1,2.027845860E0,-4.823355675E-1,-1.424019337E0,2.524408347E0
2.550021627E1,2.044251680E0,-5.049214363E-1,-1.482918262E0,2.575452807E0
2.550271134E1,2.064679146E0,-5.771732330E-1,-1.551031113E0,2.646077555E0
2.550520642E1,2.121809006E0,-6.243071556E-1,-1.632369518E0,2.748902167E0
2.550770127E1,2.145832062E0,-6.810975075E-1,-1.698481083E0,2.820164364E0
2.551019634E1,2.169501305E0,-7.709822655E-1,-1.805848122E0,2.926130039E0
2.551269142E1,2.189198971E0,-8.438501358E-1,-1.910249710E0,3.025513038E0
2.551518650E1,2.136103630E0,-9.583463669E-1,-2.027341366E0,3.097011380E0
2.551768150E1,2.089498758E0,-1.065071583E0,-2.121950150E0,3.162760657E0
2.552017657E1,1.975700855E0,-1.165084839E0,-2.222227097E0,3.193604518E0
2.552267165E1,1.864656568E0,-1.275560379E0,-2.324712276E0,3.241648587E0
2.552516672E1,1.682219982E0,-1.352922440E0,-2.410223246E0,3.235651293E0
2.552766157E1,1.518034101E0,-1.415790558E0,-2.530145645E0,3.272694214E0
2.553015665E1,1.306453824E0,-1.478154182E0,-2.625757456E0,3.284259977E0
2.553265172E1,1.101903439E0,-1.552045822E0,-2.789577246E0,3.377096183E0
2.553514683E1,8.876112700E-1,-1.598320484E0,-2.928233862E0,3.452105978E0
2.553764184E1,6.624832153E-1,-1.648776531E0,-3.032840490E0,3.515034779E0
2.554013691E1,4.454711676E-1,-1.721138000E0,-3.189316750E0,3.651369867E0
2.554263199E1,2.874076366E-1,-1.762572289E0,-3.311020374E0,3.761930374E0
2.554512706E1,1.027665138E-1,-1.790155411E0,-3.444891453E0,3.883618734E0
2.554762191E1,-4.812765121E-2,-1.819444656E0,-3.588470459E0,4.023656964E0
2.555011698E1,-2.363007069E-1,-1.822647572E0,-3.721545219E0,4.150636218E0
2.555261206E1,-4.139673710E-1,-1.849975586E0,-3.828501463E0,4.272142566E0
2.555510714E1,-5.715891123E-1,-1.876283646E0,-3.919079065E0,4.382503297E0
2.555760221E1,-7.293053865E-1,-1.888650417E0,-3.993588924E0,4.477459016E0
2.556009729E1,-9.181007147E-1,-1.902565956E0,-4.052865982E0,4.570381692E0
2.556259229E1,-1.064751029E0,-1.888671398E0,-4.096060753E0,4.634488979E0
2.556508737E1,-1.179232597E0,-1.894173622E0,-4.114407063E0,4.680473128E0
2.556758244E1,-1.279480934E0,-1.876454830E0,-4.102574348E0,4.689271849E0
2.557007729E1,-1.345870972E0,-1.881970406E0,-4.065995216E0,4.678193923E0
2.557257239E1,-1.334103465E0,-1.875331879E0,-3.993420362E0,4.609133097E0
2.557506739E1,-1.368200660E0,-1.832670212E0,-3.950629473E0,4.564879668E0
2.557756254E1,-1.321620941E0,-1.854077339E0,-3.871013403E0,4.490994262E0
